NC,Durham,Durham,8/31/15,,"$6,054","$3,615",$968,"$1,524",$915,,$647,,,,,"$2,000",,NC,Durham,Durham,,"$2,410","$1,956",$288,$302,$152,,$513,,,,,"$1,155",,NC,Durham,Durham,,"$3,833","$3,450","$3,450",$223,$160,,,,,,,,,NC,Durham,Durham,,"$2,089","$1,706","$1,706",$223,$160,,,,,,,,,NC,Durham,Durham,,"$1,092",$709,$709,$223,$160,,,,,,,,,,,,,,,,,,,,,
NC,Orange,Orange Co.,8/31/15,,"$11,017","$5,623",,"$1,895","$3,499",,,,,,,"$5,623",,NC,Orange,Orange Co.,,"$6,148","$1,743",,"$1,321","$3,084",,,,,,,"$1,743",,NC,Orange,Orange Co.,,"$1,553",,,$574,$979,,,,,,,,,NC,Orange,Orange Co.,,"$1,553",,,$574,$979,,,,,,,,,NC,Orange,Orange Co.,,"$1,553",,,$574,$979,,,,,,,,,,,,,,,,,,,,,
NC,Wake,Cary,8/31/15,,"$5,681","$1,243","$1,243","$1,471","$2,967",,,,,,,,,NC,Wake,Cary,,"$4,241",$762,$762,"$1,164","$2,315",,,,,,,,,NC,Wake,Cary,,"$2,051","$1,341","$1,341",$235,$475,,,,,,,,,NC,Wake,Cary,,"$2,543","$1,833","$1,833",$235,$475,,,,,,,,,NC,Wake,Cary,,"$1,841","$1,131","$1,131",$235,$475,,,,,,,,,,,,,,,,,,,,,
NC,Wake,Raleigh,8/31/15,,"$5,634","$2,963","$1,706","$1,679",$992,,"$1,257",,,,,,,NC,Wake,Raleigh,,"$4,184","$1,804","$1,140","$1,605",$775,,$664,,,,,,,NC,Wake,Raleigh,,"$4,367","$2,768","$2,768",$854,$744,,,,,,,,,NC,Wake,Raleigh,,"$3,197","$2,111","$2,111",$598,$488,,,,,,,,,NC,Wake,Raleigh,,"$3,072","$1,334","$1,334",$913,$825,,,,,,,,,,,,,,,,,,,,,
,,,,,$5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,Lancaster,Lincoln,9/30/215,,"$4,836","$2,891","$2,546","$1,301",$644,,$345,,,,,,,NE,Lancaster,Lincoln,,"$2,030","$1,756","$1,550",$202,$72,,$206,,,,,,,NE,Lancaster,Lincoln,,"$3,578","$3,370","$3,370",$139,$69,,,,,,,,,NE,Lancaster,Lincoln,,"$3,938","$3,730","$3,730",$139,$69,,,,,,,,,NE,Lancaster,Lincoln,,"$2,498","$2,290","$2,290",$139,$69,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,Hillsborough,Manchester,9/30/15,,"$2,923","$2,923",,,,,,,$190,,,"$2,733",,NH,Hillsborough,Manchester,,"$1,315","$1,315",,,,,,,$146,,,"$1,169",,NH,Hillsborough,Manchester,,,,,,,,,,,,,,,NH,Hillsborough,Manchester,,,,,,,,,,,,,,,NH,Hillsborough,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,Merrimack,Concord,8/31/15,,"$5,022","$5,022","$2,002",,,,$960,,,,,"$2,060",,NH,Merrimack,Concord,,"$2,911","$2,911","$1,376",,,,$613,,,,,$922,,NH,Merrimack,Concord,,"$3,470","$3,470","$3,470",,,,,,,,,,,NH,Merrimack,Concord,,"$1,620","$1,620","$1,620",,,,,,,,,,,NH,Merrimack,Concord,,"$1,030","$1,030","$1,030",,,,,,,,,,,,,,,,,,,,,,,
NH,Rockingham,Salem,8/31/15,,"$5,532","$5,532",,,,,"$1,014",,$498,$202,,"$4,250",,NH,Rockingham,Salem,,"$2,923","$2,923",,,,,$659,,$641,$204,,"$2,223",,NH,Rockingham,Salem,,$560,$560,,,,,,,$420,$140,,,,NH,Rockingham,Salem,,$540,$540,,,,,,,$370,$170,,,,NH,Rockingham,Salem,,$270,$270,,,,,,,$70,$200,,,,,,,,,,,,,,,,
NH,Rockingham,Fremont,9/30/15,,"$3,761","$3,761",,,,,,,,,,"$3,761",,NH,Rockingham,Fremont,,"$2,438","$2,438",,,,,,,,,,"$2,438",,NH,Rockingham,Fremont,,,,,,,,,,,,,,,NH,Rockingham,Fremont,,,,,,,,,,,,,,,NH,Rockingham,Fremont,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Bernalillo,Albuquerque,8/31/15,,"$11,732","$3,893","$1,831","$5,765","$2,074",$645,"$1,210",,,$207,,,,NM,Bernalillo,Albuquerque,,"$2,290","$1,630",$760,$430,$230,$161,$605,,,$104,,,,NM,Bernalillo,Albuquerque,,"$2,814","$2,297","$1,804",$295,$222,$323,,,,$171,,,,NM,Bernalillo,Albuquerque,,"$2,456","$1,939","$1,708",$295,$222,$194,,,,$38,,,,NM,Bernalillo,Albuquerque,,"$2,554","$2,037","$1,673",$295,$222,$323,,,,$42,,,,,,,,,,,,,,,,
NM,Bernalillo,Bernalillo Co,8/31/15,,"$4,162","$4,162","$1,309",,,"$1,334","$1,048",,$353,,,,$117,NM,Bernalillo,Bernalillo Co,,"$2,381","$2,381",$919,,,$417,$716,,$248,,,,$80,NM,Bernalillo,Bernalillo Co,,"$1,115","$1,115",$564,,,$383,,,$168,,,,,NM,Bernalillo,Bernalillo Co,,"$1,117","$1,117",$753,,,$230,,,$134,,,,,NM,Bernalillo,Bernalillo Co,,"$1,006","$1,006",$477,,,$383,,,$146,,,,,,,,,,,,,,,,,
NM,Dona Ana,Las Cruces,8/31/15,,"$5,959","$2,939",,"$1,855","$1,165",,"$2,300",,$639,,,,,NM,Dona Ana,Las Cruces,,"$3,118","$2,766",,$243,$109,,"$2,300",,$466,,,,,NM,Dona Ana,Las Cruces,,"$1,031",,,$182,$114,,,,$735,,,,,NM,Dona Ana,Las Cruces,,$660,,,$182,$114,,,,$364,,,,,NM,Dona Ana,Las Cruces,,$481,,,$182,$114,,,,$185,,,,,,,,,,,,,,,,,
NM,Lincoln,Ruidoso,8/31/15,,"$5,895",,,"$3,839","$2,056",,,,,,,,,NM,Lincoln,Ruidoso,,"$1,239",,,$896,$343,,,,,,,,,NM,Lincoln,Ruidoso,,$943,,,$614,$329,,,,,,,,,NM,Lincoln,Ruidoso,,$943,,,$614,$329,,,,,,,,,NM,Lincoln,Ruidoso,,$943,,,$614,$329,,,,,,,,,,,,,,,,,,,,,
NM,Sandoval,Rio Rancho,8/31/15,,"$14,347","$8,785","$2,691","$3,264","$2,298","$4,465","$1,258",,$339,,,,$32,NM,Sandoval,Rio Rancho,,"$5,303","$4,158","$1,887",$762,$383,"$1,191",$832,,$225,,,,$23,NM,Sandoval,Rio Rancho,,"$7,320","$6,430","$4,196",$522,$368,"$1,430",,,$755,,,,$49,NM,Sandoval,Rio Rancho,,"$5,785","$4,895","$3,094",$522,$368,"$1,430",,,$335,,,,$36,NM,Sandoval,Rio Rancho,,"$4,475","$3,585","$1,955",$522,$368,"$1,430",,,$177,,,,$23,,,,,,,,,,,,,
NM,Santa Fe,Santa Fe,8/31/15,,"$2,748",,,"$2,013",$735,Non-utility residential fees suspended 2 years eff. 1-23-2012,,,,,,,,NM,Santa Fe,Santa Fe,,$896,,,$335,$561,,,,,,,,,NM,Santa Fe,Santa Fe,,"$5,350","$4,896","$4,597",$314,$140,,,,$221,$78,,,,NM,Santa Fe,Santa Fe,,"$3,051","$2,597","$2,429",$314,$140,,,,$124,$44,,,,NM,Santa Fe,Santa Fe,,"$2,164","$1,710","$1,610",$314,$140,,,,$74,$26,,,,,,,,,,,,,,,,
NM,Santa Fe,Santa Fe County,8/31/15,,$550,$550,,,,,,,$550,,,,,NM,Santa Fe,Santa Fe County,,$275,$275,,,,,,,$275,,,,,NM,Santa Fe,Santa Fe County,,$460,$460,,,,,,,$460,,,,,NM,Santa Fe,Santa Fe County,,$335,$335,,,,,,,$335,,,,,NM,Santa Fe,Santa Fe County,,$460,$460,,,,,,,$460,,,,,,,,,,,,,,,,,
NM,Valencia,Los Lunas,8/31/15,,"$3,227",$850,,$898,"$1,479",,$850,,,,,,,NM,Valencia,Los Lunas,,"$1,260",$850,,$189,$221,,$850,,,,,,,NM,Valencia,Los Lunas,,$375,,,$146,$229,,,,,,,,,NM,Valencia,Los Lunas,,$375,,,$146,$229,,,,,,,,,NM,Valencia,Los Lunas,,$375,,,$146,$229,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Churchill,Churchill County,9/30/15,,"$4,200","$4,200","$2,300",,,,"$1,000",,,,,$900,,NV,Churchill,Churchill County,,"$4,200","$4,200","$2,300",,,,"$1,000",,,,,$900,,NV,Churchill,Churchill County,,,,,,,,,,,,,,,NV,Churchill,Churchill County,,,,,,,,,,,,,,,NV,Churchill,Churchill County,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Clark,Las Vegas,8/31/15,,"$3,970","$1,841",$995,,"$2,129",,$720,,,,,,$126,NV,Clark,Las Vegas,,"$3,044","$1,341",$935,,"$1,703",,$360,,,,,,$46,NV,Clark,Las Vegas,,"$1,105","$1,091","$1,007",,$14,,,,,,,,$84,NV,Clark,Las Vegas,,"$1,081","$1,067",$983,,$14,,,,,,,,$84,NV,Clark,Las Vegas,,"$1,010",$996,$912,,$14,,,,,,,,$84,,,,,,,,,,,,,
NV,Clark,Mesquite,8/31/15,,"$1,237","$1,237","$1,111",,,,,,,,,,$126,NV,Clark,Mesquite,,"$1,053","$1,053","$1,007",,,,,,,,,,$46,NV,Clark,Mesquite,,"$1,068","$1,068",$984,,,,,,,,,,$84,NV,Clark,Mesquite,,"$1,078","$1,078",$994,,,,,,,,,,$84,NV,Clark,Mesquite,,"$1,181","$1,181","$1,097",,,,,,,,,,$84,,,,,,,,,,,,,
NV,Washoe,Reno,9/30/15,,"$5,177","$5,177","$4,177",,,,"$1,000",,,,,,,NV,Washoe,Reno,,"$3,845","$3,845","$2,845",,,,"$1,000",,,,,,,NV,Washoe,Reno,,"$7,611","$7,611","$7,611",,,,,,,,,,,NV,Washoe,Reno,,"$3,991","$3,991","$3,991",,,,,,,,,,,NV,Washoe,Reno,,"$2,534","$2,534","$2,534",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,Butler,Middletown,12/13/09,,$500,$500,,,,,$500,,,,,,,OH,Butler,Middletown,,$500,$500,,,,,$500,,,,,,,OH,Butler,Middletown,,,,,,,,,,,,,,,OH,Butler,Middletown,,,,,,,,,,,,,,,OH,Butler,Middletown,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,Delaware,Delaware (city),8/19/12,,"$13,103","$2,068",,"$5,650","$5,385",,"$1,226",,$314,$162,$366,,,OH,Delaware,Delaware (city),,"$3,511","$1,295",,"$1,318",$898,,$767,,$197,$101,$230,,,OH,Delaware,Delaware (city),,"$2,960","$1,194",,$904,$862,,,,$389,$456,$349,,,OH,Delaware,Delaware (city),,"$3,096","$1,330",,$904,$862,,,,$574,$240,$516,,,OH,Delaware,Delaware (city),,"$2,583",$817,,$904,$862,,,,$359,$135,$323,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Cleveland,Moore,8/31/15,,"$1,347",$647,$647,,$700,,,,,,,,,OK,Cleveland,Moore,,"$1,347",$647,$647,,$700,,,,,,,,,OK,Cleveland,Moore,,$250,$250,$250,,,,,,,,,,,OK,Cleveland,Moore,,$250,$250,$250,,,,,,,,,,,OK,Cleveland,Moore,,$360,$360,$360,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Clackamas,Clackamas Co.,8/31/15,,"$20,844","$14,039","$5,621",$205,"$6,600",,"$6,418",,,,,"$2,000",,OR,Clackamas,Clackamas Co.,,"$11,561","$10,413","$3,847",$48,"$1,100",,"$5,566",,,,,"$1,000",,OR,Clackamas,Clackamas Co.,,"$1,306",,varies,,"$1,056",,,,,,,$250,,OR,Clackamas,Clackamas Co.,,"$8,165","$7,109","$6,859",,"$1,056",,,,,,,$250,,OR,Clackamas,Clackamas Co.,,"$5,645","$4,589","$4,339",,"$1,056",,,,,,,$250,,,,,,,,,,,,,,
OR,Clackamas,West Linn,8/31/15,,"$32,554","$18,839","$6,810","$8,775","$4,940","$1,005","$10,516",,,,,,$508,OR,Clackamas,West Linn,,"$15,491","$12,290","$4,181","$2,048","$1,153",$503,"$7,294",,,,,,$312,OR,Clackamas,West Linn,,"$21,260","$19,066","$17,100","$1,404",$790,$690,,,,,,,"$1,276",OR,Clackamas,West Linn,,"$12,405","$10,211","$8,860","$1,404",$790,$690,,,,,,,$661,OR,Clackamas,West Linn,,"$12,405","$10,211","$8,860","$1,404",$790,$690,,,,,,,$661,,,,,,,,,,,,,
OR,Deschutes,Bend,8/31/15,,"$16,986","$9,626","$4,576","$4,520","$2,840",,"$5,050",,,,,,,OR,Deschutes,Bend,,"$13,413","$7,525","$2,813","$3,616","$2,272",,"$4,712",,,,,,,OR,Deschutes,Bend,,"$9,735","$8,999","$8,999",$452,$284,,,,,,,,,OR,Deschutes,Bend,,"$4,048","$3,312","$3,312",$452,$284,,,,,,,,,OR,Deschutes,Bend,,"$5,179","$4,443","$4,443",$452,$284,,,,,,,,,,,,,,,,,,,,,
OR,Josephine,Grants Pass,8/31/15,,"$8,690","$3,516","$1,971","$2,663","$2,511",$422,"$1,123",,,,,,,OR,Josephine,Grants Pass,,"$5,635","$2,421","$1,298","$1,607","$1,607",,"$1,123",,,,,,,OR,Josephine,Grants Pass,,"$8,218","$7,414","$7,414",$402,$402,,,,,,,,,OR,Josephine,Grants Pass,,"$2,864","$2,060","$2,060",$402,$402,,,,,,,,,OR,Josephine,Grants Pass,,"$1,731",$927,$927,$402,$402,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Eugene,8/31/15,,"$8,236","$6,107","$1,793",,"$2,129",$557,"$3,757",,,,,,,OR,Lane,Eugene,,"$5,786","$3,752","$1,030",,"$2,034",$346,"$2,376",,,,,,,OR,Lane,Eugene,,"$7,071","$6,730","$5,982",,$341,$384,$364,,,,,,,OR,Lane,Eugene,,"$4,405","$4,064","$2,680",,$341,$384,"$1,000",,,,,,,OR,Lane,Eugene,,"$3,024","$2,683","$1,686",,$341,$384,$613,,,,,,,,,,,,,,,,,,,
OR,Lane,Springfield,8/31/15,,"$5,744","$2,207","$1,187",,"$3,537","$1,020",,,,,,,,OR,Lane,Springfield,,"$3,818","$2,177","$1,667",,"$1,641",$510,,,,,,,,OR,Lane,Springfield,,"$8,329","$7,763","$6,597",,$566,"$1,166",,,,,,,,OR,Lane,Springfield,,"$2,961","$2,395","$1,229",,$566,"$1,166",,,,,,,,OR,Lane,Springfield,,"$2,553","$1,987",$821,,$566,"$1,166",,,,,,,,,,,,,,,,,,,,
OR,Marion,Salem,8/31/15,,"$13,193","$6,193","$1,954","$3,500","$3,500",$494,"$3,745",,,,,,,OR,Marion,Salem,,"$5,050","$4,123","$1,372",$541,$386,$302,"$2,449",,,,,,,OR,Marion,Salem,,"$9,839","$9,069","$8,767",$385,$385,$302,,,,,,,,OR,Marion,Salem,,"$3,320","$2,550","$2,248",$385,$385,$302,,,,,,,,OR,Marion,Salem,,"$2,495","$1,725","$1,423",$385,$385,$302,,,,,,,,,,,,,,,,,,,,
OR,Marion,Silverton,8/31/15,,"$19,233","$9,606","$3,135","$4,964","$4,663","$2,072","$4,399",,,,,,,OR,Marion,Silverton,,"$9,057","$7,767","$2,178",$772,$518,"$2,072","$3,517",,,,,,,OR,Marion,Silverton,,"$2,388","$1,360",,$530,$498,"$1,360",,,,,,,,OR,Marion,Silverton,,"$2,388","$1,360",,$530,$498,"$1,360",,,,,,,,OR,Marion,Silverton,,"$1,890","$1,360",,$530,,"$1,360",,,,,,,,,,,,,,,,,,,,
OR,Multnomah,Portland,8/31/15,,"$17,460","$11,308","$2,773","$1,817","$4,335",$783,"$7,752",,,,,,,OR,Multnomah,Portland,,"$11,286","$7,399","$1,984",$419,"$3,468",$328,"$5,087",,,,,,,OR,Multnomah,Portland,,"$7,533","$6,570","$5,900",$269,$694,$328,$342,,,,,,,OR,Multnomah,Portland,,"$5,285","$4,322","$3,560",$269,$694,$328,$434,,,,,,,OR,Multnomah,Portland,,"$3,757","$2,794","$2,250",$269,$694,$328,$216,,,,,,,,,,,,,,,,,,,
OR,Washington,Tigard,8/31/15,,"$16,284","$11,537","$6,665","$4,747",,,"$4,872",,,,,,,OR,Washington,Tigard,,"$10,026","$8,228","$4,325","$1,798",,,"$3,903",,,,,,,OR,Washington,Tigard,,"$10,062","$9,302","$8,968",$760,,,$334,,,,,,,OR,Washington,Tigard,,"$8,397","$7,637","$6,869",$760,,,$768,,,,,,,OR,Washington,Tigard,,"$5,776","$5,016","$4,682",$760,,,$334,,,,,,,,,,,,,,,,,,,
OR,Washington,Washington Co,8/31/15,,"$11,830","$7,165","$6,665",,"$4,665",$500,,,,,,,,OR,Washington,Washington Co,,"$8,557","$4,825","$4,325",,"$3,732",$500,,,,,,,,OR,Washington,Washington Co,,"$10,214","$9,468","$8,968",,$746,$500,,,,,,,,OR,Washington,Washington Co,,"$8,115","$7,369","$6,869",,$746,$500,,,,,,,,OR,Washington,Washington Co,,"$5,928","$5,182","$4,682",,$746,$500,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,Montgomery,Towamencin Twp,8/31/15,,"$2,220","$2,220","$2,220",,"$1,711","$1,610","$1,000",,,,,,$250,PA,Montgomery,Towamencin Twp,,"$1,362","$1,362","$1,362",,"$1,425",$583,"$1,000",,,,,,$250,PA,Montgomery,Towamencin Twp,,"$5,109","$5,109","$5,109",,$342,$161,$500,,,,,,$300,PA,Montgomery,Towamencin Twp,,"$6,549","$3,274","$3,274",,$571,$161,$500,,,,,,$300,PA,Montgomery,Towamencin Twp,,"$2,154","$2,154","$2,154",,$171,$161,$500,,,,,,$300,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,Beaufort,Beaufort Co,8/19/12,,"$2,811","$2,811","$1,126",,,,$627,$553,$505,,,,,SC,Beaufort,Beaufort Co,,"$2,392","$2,392",$791,,,,$627,$553,$421,,,,,SC,Beaufort,Beaufort Co,,"$2,374","$2,374","$2,319",,,,,,$55,,,,,SC,Beaufort,Beaufort Co,,"$1,320","$1,320","$1,265",,,,,,$55,,,,,SC,Beaufort,Beaufort Co,,$945,$945,$890,,,,,,$55,,,,,,,,,,,,,,,,,
SC,Beaufort,Hilton Head,8/19/12,,"$8,562","$3,122","$1,942","$2,400","$3,040",,$627,$553,,,,,,SC,Beaufort,Hilton Head,,"$7,911","$2,471","$1,291","$2,400","$3,040",,$627,$553,,,,,,SC,Beaufort,Hilton Head,,"$6,506","$5,636","$5,636",$384,$486,,,,,,,,,SC,Beaufort,Hilton Head,,"$4,123","$3,253","$3,253",$384,$486,,,,,,,,,SC,Beaufort,Hilton Head,,"$2,355","$1,485","$1,485",$384,$486,,,,,,,,,,,,,,,,,,,,,
SC,Berkeley,Mt. Pleasant,8/19/12,,"$8,291","$1,791",$958,"$2,000","$4,500",,$358,,$231,$60,,,$184,SC,Berkeley,Mt. Pleasant,,"$2,599","$1,382",$664,$467,$750,,$358,,$231,$69,,,$60,SC,Berkeley,Mt. Pleasant,,"$4,187","$3,280","$2,840",$187,$720,,,,$190,$120,,,$130,SC,Berkeley,Mt. Pleasant,,"$2,447","$1,540","$1,100",$187,$720,,,,$190,$120,,,$130,SC,Berkeley,Mt. Pleasant,,"$1,957","$1,050",$700,$187,$720,,,,$190,$30,,,$130,,,,,,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,
TN,Rutherford,La Vergne,8/19/12,,"$5,045","$2,695",$884,$500,"$1,850",,$311,,,,,,"$1,500",TN,Rutherford,La Vergne,,"$4,751","$2,289",$543,$587,"$1,875",,$246,,,,,,"$1,500",TN,Rutherford,La Vergne,,"$1,318",$942,$942,$80,$296,,,,,,,,,TN,Rutherford,La Vergne,,"$1,681","$1,305","$1,305",$80,$296,,,,,,,,,TN,Rutherford,La Vergne,,"$1,234",$858,$858,$80,$296,,,,,,,,,,,,,,,,,,,,,
TN,Rutherford,Smyrna,8/19/12,,"$3,201","$3,201",$851,,,,$611,,$239,,,,"$1,500",TN,Rutherford,Smyrna,,"$2,660","$2,660",$521,,,,$458,,$181,,,,"$1,500",TN,Rutherford,Smyrna,,"$1,261","$1,261",$711,,,,,,$550,,,,,TN,Rutherford,Smyrna,,"$1,566","$1,566","$1,256",,,,,,$310,,,,,TN,Rutherford,Smyrna,,$943,$943,$747,,,,,,$196,,,,,,,,,,,,,,,,,
TN,Sumner,Portland,8/19/12,,"$3,065","$3,065",,,,,"$1,228",,,,,"$1,400",$437,TN,Sumner,Portland,,"$1,931","$1,931",,,,,$907,,,,,$700,$324,TN,Sumner,Portland,,,,,,,,,,,,,,$400,TN,Sumner,Portland,,,,,,,,,,,,,,$400,TN,Sumner,Portland,,$400,$400,,,,,,,,,,,$400,,,,,,,,,,,,,
TN,Sumner,White House,4/5/14,,"$1,525","$1,525",$38,,,,$40,,$19,$28,,"$1,400",,TN,Sumner,White House,,$779,$779,$26,,,,$25,,$12,$17,,$700,,TN,Sumner,White House,,$289,$289,$155,,,,,,$53,$81,,,,TN,Sumner,White House,,$155,$155,$93,,,,,,$25,$37,,,,TN,Sumner,White House,,$58,$58,$28,,,,,,$12,$18,,,,,,,,,,,,,,,,
TN,Williamson,Franklin,4/5/14,,"$13,640","$8,007","$4,227","$2,089","$3,544",,,,,,,,"$3,780",TN,Williamson,Franklin,,"$8,982","$4,476","$2,766","$1,671","$2,835",,,,,,,,"$1,710",TN,Williamson,Franklin,,"$9,753","$8,176","$5,996",$585,$992,,,,,,,,"$2,180",TN,Williamson,Franklin,,"$7,802","$6,225","$4,045",$585,$992,,,,,,,,"$2,180",TN,Williamson,Franklin,,"$6,994","$5,417","$3,237",$585,$992,,,,,,,,"$2,180",,,,,,,,,,,,,
TN,Williamson,Nolensville,4/5/14,,"$7,796","$7,796","$3,796",,,,,,,,,,"$4,000",TN,Williamson,Nolensville,,"$4,354","$4,354","$2,354",,,,,,,,,,"$2,000",TN,Williamson,Nolensville,,"$2,825","$2,825",$825,,,,,,,,,,"$2,000",TN,Williamson,Nolensville,,"$2,944","$2,944",$944,,,,,,,,,,"$2,000",TN,Williamson,Nolensville,,"$2,585","$2,585",$585,,,,,,,,,,"$2,000",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Brazos,College Station,8/31/15,,"$3,149","$2,021",,$770,$358,,"$2,021",,,,,,,TX,Brazos,College Station,,"$2,492","$1,646",,$578,$269,,"$1,646",,,,,,,TX,Brazos,College Station,,$180,,,$123,$57,,,,,,,,,TX,Brazos,College Station,,$180,,,$123,$57,,,,,,,,,TX,Brazos,College Station,,$180,,,$123,$57,,,,,,,,,,,,,,,,,,,,,
TX,Collin,Allen,8/31/15,,"$2,350",$650,$650,"$1,200",$500,,,,,,,,,TX,Collin,Allen,,$763,$400,$400,$280,$83,,,,,,,,,TX,Collin,Allen,,"$1,772","$1,500","$1,500",$192,$80,,,,,,,,,TX,Collin,Allen,,"$1,022",$750,$750,$192,$80,,,,,,,,,TX,Collin,Allen,,$872,$600,$600,$192,$80,,,,,,,,,,,,,,,,,,,,,
TX,Collin,McKinney,8/31/15,,"$5,334","$3,500","$3,500","$1,628",$206,,,,,,,,,TX,Collin,McKinney,,"$4,260","$3,985","$3,985",$252,$23,,,,,,,,,TX,Collin,McKinney,,"$4,424","$4,131","$4,131",$260,$33,,,,,,,,,TX,Collin,McKinney,,"$3,564","$3,271","$3,271",$260,$33,,,,,,,,,TX,Collin,McKinney,,"$1,317","$1,024","$1,024",$260,$33,,,,,,,,,,,,,,,,,,,,,
TX,Denton,Denton,8/31/15,,"$5,430",,,"$3,700","$1,730",,,,,,,,,TX,Denton,Denton,,"$1,151",,,$863,$288,,,,,,,,,TX,Denton,Denton,,"$1,222",,,$833,$389,,,,,,,,,TX,Denton,Denton,,"$1,222",,,$833,$389,,,,,,,,,TX,Denton,Denton,,"$1,222",,,$833,$389,,,,,,,,,,,,,,,,,,,,,
TX,Tarrant,Arlington,8/31/15,,"$2,813","$1,953",$670,$480,$380,,"$1,283",,,,,,,TX,Tarrant,Arlington,,"$2,112","$1,953",$670,$107,$52,,"$1,283",,,,,,,TX,Tarrant,Arlington,,"$1,635","$1,393","$1,393",$135,$107,,,,,,,,,TX,Tarrant,Arlington,,"$1,495","$1,253","$1,253",$135,$107,,,,,,,,,TX,Tarrant,Arlington,,$715,$473,$473,$135,$107,,,,,,,,,,,,,,,,,,,,,
